datetime,temperature_K,temperature_mean_K,temperature_std_K
2023-07-23 04:30:00,290.44,290.58,0.33
2023-07-23 04:45:00,290.69,290.85,0.37
2023-07-23 05:00:00,290.71,290.9,0.34
2023-07-23 05:15:00,290.74,291.03,0.32
2023-07-23 05:30:00,290.77,291.17,0.35
2023-07-23 05:45:00,290.28,290.76,0.39
2023-07-23 06:00:00,290.87,291.26,0.35
2023-07-23 06:15:00,291.25,291.45,0.31
2023-07-23 06:30:00,292.25,292.37,0.33
2023-07-23 06:45:00,292.52,292.44,0.41
2023-07-23 07:00:00,292.72,292.71,0.34
2023-07-23 07:15:00,293.24,293.28,0.25
2023-07-23 07:30:00,293.25,293.31,0.29
2023-07-23 07:45:00,293.5,293.56,0.38
2023-07-23 08:00:00,293.83,293.89,0.33
2023-07-23 08:15:00,293.75,293.84,0.34
2023-07-23 08:30:00,294.49,294.6,0.39
2023-07-23 08:45:00,294.39,294.53,0.43
2023-07-23 09:00:00,294.68,294.8,0.38
2023-07-23 09:15:00,295.05,295.13,0.27
2023-07-23 09:30:00,295.34,295.39,0.27
2023-07-23 09:45:00,295.49,295.52,0.32
2023-07-23 10:00:00,295.52,295.55,0.27
2023-07-23 10:15:00,294.86,294.83,0.3
2023-07-23 10:30:00,294.58,294.47,0.41
2023-07-23 10:45:00,295.08,294.92,0.51
2023-07-23 11:00:00,294.8,294.65,0.44
2023-07-23 11:15:00,295.25,295.05,0.42
2023-07-23 11:30:00,295.41,295.15,0.5
2023-07-23 11:45:00,294.88,294.56,0.59
2023-07-23 12:00:00,294.75,294.47,0.51
2023-07-23 12:15:00,294.92,294.69,0.48
2023-07-23 12:30:00,295.19,295.0,0.58
2023-07-23 12:45:00,295.92,295.74,0.68
2023-07-23 13:00:00,295.45,295.27,0.58
2023-07-23 13:15:00,295.93,295.76,0.46
2023-07-23 13:30:00,295.72,295.58,0.43
2023-07-23 13:45:00,295.73,295.62,0.47
2023-07-23 14:00:00,295.55,295.43,0.45
2023-07-23 14:15:00,296.06,295.92,0.54
2023-07-23 14:30:00,295.74,295.6,0.7
2023-07-23 14:45:00,295.61,295.47,0.84
2023-07-23 15:00:00,295.13,295.0,0.69
2023-07-23 15:15:00,294.13,294.05,0.64
2023-07-23 15:30:00,293.13,293.1,0.61
2023-07-23 15:45:00,292.24,292.55,0.44
2023-07-23 16:00:00,292.48,292.6,0.36
2023-07-23 16:15:00,293.12,292.98,0.27
2023-07-23 16:30:00,293.74,293.42,0.29
2023-07-23 16:45:00,294.65,294.23,0.36
2023-07-23 17:00:00,293.9,293.59,0.31
2023-07-23 17:15:00,293.79,293.65,0.29
2023-07-23 17:30:00,293.04,293.03,0.34
2023-07-23 17:45:00,293.22,293.28,0.4
2023-07-23 18:00:00,293.02,293.02,0.33
2023-07-23 18:15:00,293.49,293.43,0.25
2023-07-23 18:30:00,293.63,293.54,0.28
2023-07-23 18:45:00,293.56,293.46,0.35
2023-07-23 19:00:00,293.08,292.98,0.29
2023-07-23 19:15:00,292.62,292.45,0.22
2023-07-23 19:30:00,292.33,292.09,0.23
2023-07-23 19:45:00,292.21,291.92,0.27
2023-07-23 20:00:00,292.12,291.88,0.23
2023-07-23 20:15:00,292.03,291.88,0.23
2023-07-23 20:30:00,291.96,291.9,0.26
2023-07-23 20:45:00,291.93,291.93,0.29
2023-07-23 21:00:00,292.25,292.22,0.25
2023-07-23 21:15:00,292.22,292.19,0.21
2023-07-23 21:30:00,291.53,291.52,0.24
2023-07-23 21:45:00,291.73,291.75,0.29
2023-07-23 22:00:00,291.47,291.47,0.24
2023-07-23 22:15:00,291.76,291.71,0.2
2023-07-23 22:30:00,291.73,291.64,0.2
2023-07-23 22:45:00,291.05,290.94,0.22
2023-07-23 23:00:00,291.4,291.32,0.21
2023-07-23 23:15:00,290.83,290.8,0.23
2023-07-23 23:30:00,290.99,291.01,0.26
2023-07-23 23:45:00,290.46,290.51,0.29
2023-07-24 00:00:00,290.71,290.57,0.25
2023-07-24 00:15:00,290.9,290.78,0.24
2023-07-24 00:30:00,290.82,290.75,0.24
2023-07-24 00:45:00,290.63,290.6,0.23
2023-07-24 01:00:00,290.78,290.75,0.23
2023-07-24 01:15:00,290.09,290.11,0.23
2023-07-24 01:30:00,290.22,290.3,0.24
2023-07-24 01:45:00,289.71,289.83,0.25
2023-07-24 02:00:00,290.18,290.25,0.25
2023-07-24 02:15:00,290.44,290.37,0.26
2023-07-24 02:30:00,290.0,289.8,0.29
2023-07-24 02:45:00,290.36,290.07,0.32
2023-07-24 03:00:00,290.5,290.29,0.27
2023-07-24 03:15:00,290.36,290.25,0.19
2023-07-24 03:30:00,290.12,290.1,0.2
2023-07-24 03:45:00,289.41,289.44,0.26
2023-07-24 04:00:00,289.36,289.35,0.22
2023-07-24 04:15:00,289.29,289.23,0.2
2023-07-24 04:30:00,289.72,289.64,0.21
2023-07-24 04:45:00,289.77,289.67,0.24
2023-07-24 05:00:00,289.84,289.75,0.22
2023-07-24 05:15:00,289.72,289.65,0.2
2023-07-24 05:30:00,289.55,289.49,0.19
2023-07-24 05:45:00,288.91,288.86,0.2
2023-07-24 06:00:00,289.51,289.44,0.19
2023-07-24 06:15:00,289.67,289.56,0.19
2023-07-24 06:30:00,290.56,290.41,0.22
2023-07-24 06:45:00,290.52,290.34,0.26
2023-07-24 07:00:00,290.74,290.59,0.24
2023-07-24 07:15:00,291.02,290.95,0.21
2023-07-24 07:30:00,290.75,290.74,0.21
2023-07-24 07:45:00,290.79,290.82,0.22
2023-07-24 08:00:00,291.26,291.26,0.22
2023-07-24 08:15:00,291.32,291.31,0.23
2023-07-24 08:30:00,292.15,292.14,0.26
2023-07-24 08:45:00,292.1,292.09,0.29
2023-07-24 09:00:00,292.39,292.36,0.26
2023-07-24 09:15:00,292.88,292.78,0.23
2023-07-24 09:30:00,293.32,293.13,0.27
2023-07-24 09:45:00,293.58,293.33,0.32
2023-07-24 10:00:00,293.58,293.4,0.29
2023-07-24 10:15:00,293.01,292.99,0.3
2023-07-24 10:30:00,292.84,292.96,0.35
2023-07-24 10:45:00,293.43,293.65,0.39
2023-07-24 11:00:00,293.14,293.28,0.36
2023-07-24 11:15:00,293.7,293.74,0.34
2023-07-24 11:30:00,294.0,293.96,0.35
2023-07-24 11:45:00,293.57,293.49,0.38
2023-07-24 12:00:00,293.34,293.29,0.35
2023-07-24 12:15:00,293.31,293.25,0.34
2023-07-24 12:30:00,293.39,293.31,0.37
2023-07-24 12:45:00,294.0,293.89,0.41
2023-07-24 13:00:00,293.56,293.49,0.36
2023-07-24 13:15:00,293.88,293.92,0.31
2023-07-24 13:30:00,293.47,293.62,0.33
2023-07-24 13:45:00,293.34,293.55,0.37
2023-07-24 14:00:00,293.28,293.42,0.34
2023-07-24 14:15:00,293.97,293.99,0.33
2023-07-24 14:30:00,293.81,293.72,0.38
2023-07-24 14:45:00,293.77,293.62,0.44
2023-07-24 15:00:00,293.47,293.36,0.37
2023-07-24 15:15:00,293.07,292.98,0.26
2023-07-24 15:30:00,292.76,292.67,0.24
2023-07-24 15:45:00,293.09,293.0,0.29
2023-07-24 16:00:00,292.76,292.7,0.25
2023-07-24 16:15:00,292.5,292.56,0.22
2023-07-24 16:30:00,292.37,292.55,0.25
2023-07-24 16:45:00,292.84,293.1,0.29
2023-07-24 17:00:00,292.4,292.6,0.26
2023-07-24 17:15:00,292.46,292.56,0.25
2023-07-24 17:30:00,291.74,291.76,0.28
2023-07-24 17:45:00,291.88,291.85,0.32
2023-07-24 18:00:00,291.58,291.58,0.28
2023-07-24 18:15:00,291.69,291.69,0.21
2023-07-24 18:30:00,291.48,291.47,0.19
2023-07-24 18:45:00,291.18,291.15,0.2
2023-07-24 19:00:00,290.8,290.78,0.19
2023-07-24 19:15:00,290.28,290.25,0.21
2023-07-24 19:30:00,289.85,289.82,0.24
2023-07-24 19:45:00,289.62,289.58,0.26
2023-07-24 20:00:00,289.55,289.51,0.25
2023-07-24 20:15:00,289.37,289.29,0.25
2023-07-24 20:30:00,289.19,289.07,0.26
2023-07-24 20:45:00,289.07,288.93,0.27
2023-07-24 21:00:00,289.41,289.29,0.25
2023-07-24 21:15:00,289.32,289.21,0.23
2023-07-24 21:30:00,288.54,288.44,0.22
2023-07-24 21:45:00,288.68,288.58,0.22
2023-07-24 22:00:00,288.41,288.32,0.23
2023-07-24 22:15:00,288.58,288.5,0.24
2023-07-24 22:30:00,288.41,288.35,0.27
2023-07-24 22:45:00,287.62,287.58,0.29
2023-07-24 23:00:00,288.03,287.99,0.28
2023-07-24 23:15:00,287.49,287.48,0.27
2023-07-24 23:30:00,287.65,287.67,0.28
2023-07-24 23:45:00,287.1,287.16,0.29
2023-07-25 00:00:00,287.285,287.19,0.32
2023-07-25 00:15:00,287.41,287.34,0.31
2023-07-25 00:30:00,287.21,287.19,0.3
2023-07-25 00:45:00,286.92,286.94,0.29
2023-07-25 01:00:00,287.07,287.09,0.29
2023-07-25 01:15:00,286.25,286.32,0.3
2023-07-25 01:30:00,286.22,286.34,0.32
2023-07-25 01:45:00,285.59,285.76,0.35
2023-07-25 02:00:00,286.08,286.22,0.33
2023-07-25 02:15:00,286.18,286.31,0.3
2023-07-25 02:30:00,285.54,285.68,0.29
2023-07-25 02:45:00,285.76,285.89,0.3
2023-07-25 03:00:00,285.96,286.09,0.28
2023-07-25 03:15:00,285.8,285.87,0.23
2023-07-25 03:30:00,285.5,285.52,0.21
2023-07-25 03:45:00,284.74,284.72,0.23
2023-07-25 04:00:00,284.75,284.76,0.21
2023-07-25 04:15:00,284.8,284.88,0.23
2023-07-25 04:30:00,285.36,285.5,0.26
2023-07-25 04:45:00,285.49,285.67,0.29
2023-07-25 05:00:00,285.53,285.68,0.26
2023-07-25 05:15:00,285.5,285.59,0.24
2023-07-25 05:30:00,285.43,285.48,0.24
2023-07-25 05:45:00,284.87,284.9,0.25
2023-07-25 06:00:00,285.48,285.52,0.23
2023-07-25 06:15:00,285.83,285.86,0.19
2023-07-25 06:30:00,286.83,286.85,0.18
2023-07-25 06:45:00,287.03,287.02,0.21
2023-07-25 07:00:00,287.26,287.26,0.2
2023-07-25 07:15:00,287.85,287.85,0.2
2023-07-25 07:30:00,287.92,287.92,0.22
2023-07-25 07:45:00,288.21,288.21,0.24
2023-07-25 08:00:00,288.59,288.61,0.22
2023-07-25 08:15:00,288.76,288.83,0.19
2023-07-25 08:30:00,289.76,289.82,0.19
2023-07-25 08:45:00,289.87,290.02,0.21
2023-07-25 09:00:00,290.14,290.27,0.19
2023-07-25 09:15:00,290.78,290.87,0.16
2023-07-25 09:30:00,291.4,291.45,0.2
2023-07-25 09:45:00,291.8,291.82,0.24
2023-07-25 10:00:00,291.84,291.88,0.21
2023-07-25 10:15:00,291.66,291.69,0.21
2023-07-25 10:30:00,291.93,291.94,0.24
2023-07-25 10:45:00,292.84,292.83,0.26
2023-07-25 11:00:00,292.45,292.45,0.25
2023-07-25 11:15:00,293.19,293.21,0.25
2023-07-25 11:30:00,293.74,293.78,0.25
2023-07-25 11:45:00,293.52,293.57,0.26
2023-07-25 12:00:00,293.31,293.36,0.25
2023-07-25 12:15:00,293.68,293.77,0.23
2023-07-25 12:30:00,294.21,294.34,0.25
2023-07-25 12:45:00,295.15,295.3,0.26
2023-07-25 13:00:00,294.63,294.75,0.25
2023-07-25 13:15:00,295.24,295.31,0.26
2023-07-25 13:30:00,295.21,295.23,0.28
2023-07-25 13:45:00,295.37,295.36,0.31
2023-07-25 14:00:00,295.19,295.19,0.29
2023-07-25 14:15:00,295.93,295.9,0.29
2023-07-25 14:30:00,295.88,295.81,0.31
2023-07-25 14:45:00,295.95,295.86,0.34
2023-07-25 15:00:00,295.77,295.69,0.31
2023-07-25 15:15:00,295.98,295.92,0.26
2023-07-25 15:30:00,296.33,296.28,0.25
2023-07-25 15:45:00,297.12,297.07,0.27
2023-07-25 16:00:00,296.55,296.5,0.25
2023-07-25 16:15:00,296.22,296.18,0.25
2023-07-25 16:30:00,296.11,296.09,0.26
2023-07-25 16:45:00,296.66,296.65,0.28
2023-07-25 17:00:00,296.24,296.24,0.27
2023-07-25 17:15:00,296.41,296.43,0.26
2023-07-25 17:30:00,295.81,295.86,0.25
2023-07-25 17:45:00,296.03,296.1,0.26
2023-07-25 18:00:00,295.73,295.79,0.25
2023-07-25 18:15:00,296.02,296.06,0.23
2023-07-25 18:30:00,296.0,296.03,0.24
2023-07-25 18:45:00,295.84,295.86,0.27
2023-07-25 19:00:00,295.41,295.42,0.25
2023-07-25 19:15:00,294.92,294.89,0.27
2023-07-25 19:30:00,294.56,294.48,0.3
2023-07-25 19:45:00,294.39,294.28,0.33
2023-07-25 20:00:00,294.21,294.14,0.31
2023-07-25 20:15:00,293.72,293.72,0.31
2023-07-25 20:30:00,293.24,293.31,0.33
2023-07-25 20:45:00,292.93,293.04,0.35
2023-07-25 21:00:00,293.38,293.47,0.33
2023-07-25 21:15:00,293.3,293.4,0.32
2023-07-25 21:30:00,292.48,292.62,0.37
2023-07-25 21:45:00,292.56,292.72,0.41
2023-07-25 22:00:00,292.29,292.44,0.37
2023-07-25 22:15:00,292.38,292.52,0.34
2023-07-25 22:30:00,292.11,292.26,0.36
2023-07-25 22:45:00,291.26,291.41,0.39
2023-07-25 23:00:00,291.71,291.87,0.36
2023-07-25 23:15:00,291.19,291.41,0.33
2023-07-25 23:30:00,291.35,291.64,0.33
2023-07-25 23:45:00,290.81,291.14,0.35
2023-07-26 00:00:00,291.6,291.64,0.33
2023-07-26 00:15:00,291.79,291.82,0.31
2023-07-26 00:30:00,291.71,291.75,0.26
2023-07-26 00:45:00,291.52,291.57,0.23
2023-07-26 01:00:00,291.67,291.71,0.23
2023-07-26 01:15:00,290.98,291.03,0.22
2023-07-26 01:30:00,291.11,291.16,0.25
2023-07-26 01:45:00,290.6,290.65,0.29
2023-07-26 02:00:00,291.01,291.07,0.26
2023-07-26 02:15:00,291.03,291.12,0.22
2023-07-26 02:30:00,290.35,290.46,0.21
2023-07-26 02:45:00,290.54,290.68,0.22
2023-07-26 03:00:00,290.75,290.87,0.21
2023-07-26 03:15:00,290.55,290.62,0.2
2023-07-26 03:30:00,290.21,290.24,0.21
2023-07-26 03:45:00,289.41,289.42,0.23
2023-07-26 04:00:00,289.46,289.48,0.21
2023-07-26 04:15:00,289.62,289.62,0.2
2023-07-26 04:30:00,290.29,290.25,0.2
2023-07-26 04:45:00,290.49,290.42,0.2
2023-07-26 05:00:00,290.46,290.4,0.2
2023-07-26 05:15:00,290.27,290.21,0.2
2023-07-26 05:30:00,290.06,290.0,0.21
2023-07-26 05:45:00,289.41,289.35,0.22
2023-07-26 06:00:00,289.93,289.88,0.2
2023-07-26 06:15:00,289.74,289.73,0.17
2023-07-26 06:30:00,290.26,290.28,0.19
2023-07-26 06:45:00,289.96,290.01,0.22
2023-07-26 07:00:00,290.3,290.34,0.2
2023-07-26 07:15:00,290.58,290.62,0.2
2023-07-26 07:30:00,290.23,290.29,0.23
2023-07-26 07:45:00,290.18,290.26,0.26
2023-07-26 08:00:00,290.64,290.71,0.25
2023-07-26 08:15:00,290.58,290.66,0.28
2023-07-26 08:30:00,291.27,291.36,0.35
2023-07-26 08:45:00,291.12,291.21,0.4
2023-07-26 09:00:00,291.33,291.41,0.35
2023-07-26 09:15:00,291.33,291.37,0.28
2023-07-26 09:30:00,291.22,291.22,0.29
2023-07-26 09:45:00,291.1,291.07,0.34
2023-07-26 10:00:00,291.39,291.36,0.3
2023-07-26 10:15:00,291.21,291.14,0.29
2023-07-26 10:30:00,291.35,291.24,0.33
2023-07-26 10:45:00,292.1,291.96,0.37
2023-07-26 11:00:00,291.93,291.8,0.32
2023-07-26 11:15:00,292.93,292.8,0.32
2023-07-26 11:30:00,293.93,293.79,0.32
2023-07-26 11:45:00,294.88,294.48,0.41
2023-07-26 12:00:00,294.14,293.87,0.36
2023-07-26 12:15:00,293.47,293.38,0.32
2023-07-26 12:30:00,293.05,293.11,0.42
2023-07-26 12:45:00,293.4,293.55,0.53
2023-07-26 13:00:00,293.24,293.28,0.45
2023-07-26 13:15:00,293.94,293.81,0.46
2023-07-26 13:30:00,293.85,293.56,0.59
2023-07-26 13:45:00,293.89,293.51,0.72
2023-07-26 14:00:00,293.78,293.48,0.63
2023-07-26 14:15:00,294.71,294.39,0.6
2023-07-26 14:30:00,294.85,294.69,0.68
2023-07-26 14:45:00,295.05,294.99,0.82
2023-07-26 15:00:00,294.74,294.6,0.7
2023-07-26 15:15:00,294.72,294.42,0.5
2023-07-26 15:30:00,294.85,294.41,0.43
2023-07-26 15:45:00,295.51,294.99,0.47
2023-07-26 16:00:00,294.9,294.42,0.42
2023-07-26 16:15:00,294.16,293.67,0.43
2023-07-26 16:30:00,293.6,293.06,0.58
2023-07-26 16:45:00,293.82,293.18,0.77
2023-07-26 17:00:00,293.53,293.0,0.61
2023-07-26 17:15:00,293.6,293.38,0.38
2023-07-26 17:30:00,292.83,292.92,0.36
2023-07-26 17:45:00,292.89,293.19,0.45
2023-07-26 18:00:00,292.67,292.85,0.35
2023-07-26 18:15:00,293.06,293.17,0.26
2023-07-26 18:30:00,293.11,293.21,0.27
2023-07-26 18:45:00,292.98,293.11,0.32
2023-07-26 19:00:00,292.53,292.65,0.28
2023-07-26 19:15:00,292.06,292.16,0.27
2023-07-26 19:30:00,291.73,291.81,0.28
2023-07-26 19:45:00,291.58,291.65,0.3
2023-07-26 20:00:00,291.48,291.55,0.29
2023-07-26 20:15:00,291.29,291.33,0.28
2023-07-26 20:30:00,291.12,291.14,0.28
2023-07-26 20:45:00,291.02,291.02,0.29
2023-07-26 21:00:00,291.35,291.37,0.28
2023-07-26 21:15:00,291.21,291.28,0.27
2023-07-26 21:30:00,290.39,290.52,0.28
2023-07-26 21:45:00,290.5,290.66,0.29
2023-07-26 22:00:00,290.28,290.42,0.27
2023-07-26 22:15:00,290.58,290.71,0.26
2023-07-26 22:30:00,290.54,290.67,0.25
2023-07-26 22:45:00,289.84,289.97,0.25
2023-07-26 23:00:00,290.18,290.32,0.25
2023-07-26 23:15:00,289.56,289.71,0.24
2023-07-26 23:30:00,289.67,289.83,0.24
2023-07-26 23:45:00,289.11,289.27,0.25
2023-07-27 00:00:00,289.30499999999995,289.5,0.22
2023-07-27 00:15:00,289.5,289.68,0.22
2023-07-27 00:30:00,289.45,289.59,0.22
2023-07-27 00:45:00,289.28,289.4,0.23
2023-07-27 01:00:00,289.43,289.55,0.23
2023-07-27 01:15:00,288.77,288.85,0.24
2023-07-27 01:30:00,288.92,288.96,0.27
2023-07-27 01:45:00,288.43,288.44,0.29
2023-07-27 02:00:00,288.85,288.87,0.27
2023-07-27 02:15:00,288.93,288.92,0.26
2023-07-27 02:30:00,288.32,288.27,0.28
2023-07-27 02:45:00,288.57,288.48,0.31
2023-07-27 03:00:00,288.8,288.74,0.28
2023-07-27 03:15:00,288.78,288.73,0.25
2023-07-27 03:30:00,288.63,288.59,0.29
2023-07-27 03:45:00,287.97,287.93,0.35
2023-07-27 04:00:00,287.93,287.87,0.32
2023-07-27 04:15:00,288.02,287.87,0.32
2023-07-27 04:30:00,288.63,288.4,0.35
2023-07-27 04:45:00,288.81,288.52,0.38
2023-07-27 05:00:00,288.76,288.54,0.37
2023-07-27 05:15:00,288.41,288.35,0.4
2023-07-27 05:30:00,288.03,288.11,0.48
2023-07-27 05:45:00,287.26,287.44,0.55
2023-07-27 06:00:00,287.99,288.07,0.48
2023-07-27 06:15:00,288.36,288.28,0.4
2023-07-27 06:30:00,289.36,289.16,0.44
2023-07-27 06:45:00,289.47,289.18,0.49
2023-07-27 07:00:00,289.62,289.41,0.42
2023-07-27 07:15:00,289.9,289.82,0.34
2023-07-27 07:30:00,289.64,289.67,0.38
2023-07-27 07:45:00,289.7,289.8,0.46
2023-07-27 08:00:00,290.25,290.27,0.42
2023-07-27 08:15:00,290.63,290.53,0.43
2023-07-27 08:30:00,291.63,291.52,0.45
2023-07-27 08:45:00,291.95,291.7,0.54
2023-07-27 09:00:00,292.14,291.94,0.47
2023-07-27 09:15:00,292.63,292.51,0.33
2023-07-27 09:30:00,293.12,293.06,0.23
2023-07-27 09:45:00,293.44,293.43,0.23
2023-07-27 10:00:00,293.51,293.46,0.21
2023-07-27 10:15:00,293.28,293.17,0.22
2023-07-27 10:30:00,293.47,293.31,0.26
2023-07-27 10:45:00,294.31,294.12,0.29
2023-07-27 11:00:00,293.85,293.73,0.27
2023-07-27 11:15:00,294.23,294.32,0.29
2023-07-27 11:30:00,294.4,294.7,0.34
2023-07-27 11:45:00,293.91,294.35,0.39
2023-07-27 12:00:00,293.87,294.19,0.33
2023-07-27 12:15:00,294.39,294.5,0.23
2023-07-27 12:30:00,295.01,294.95,0.24
2023-07-27 12:45:00,295.98,295.82,0.3
2023-07-27 13:00:00,295.37,295.27,0.25
2023-07-27 13:15:00,295.77,295.68,0.23
2023-07-27 13:30:00,295.55,295.44,0.26
2023-07-27 13:45:00,295.59,295.44,0.31
2023-07-27 14:00:00,295.48,295.33,0.27
2023-07-27 14:15:00,296.22,296.05,0.22
2023-07-27 14:30:00,296.14,295.95,0.22
2023-07-27 14:45:00,296.17,295.96,0.24
2023-07-27 15:00:00,295.96,295.78,0.21
2023-07-27 15:15:00,296.04,295.93,0.17
2023-07-27 15:30:00,296.23,296.19,0.24
2023-07-27 15:45:00,296.92,296.91,0.32
2023-07-27 16:00:00,296.32,296.34,0.27
2023-07-27 16:15:00,295.68,295.9,0.26
2023-07-27 16:30:00,295.23,295.67,0.31
2023-07-27 16:45:00,295.52,296.12,0.37
2023-07-27 17:00:00,295.25,295.74,0.31
2023-07-27 17:15:00,295.5,295.84,0.23
2023-07-27 17:30:00,294.93,295.16,0.22
2023-07-27 17:45:00,295.14,295.32,0.26
2023-07-27 18:00:00,294.83,295.01,0.23
2023-07-27 18:15:00,295.11,295.18,0.23
2023-07-27 18:30:00,295.1,295.03,0.28
2023-07-27 18:45:00,294.94,294.77,0.32
2023-07-27 19:00:00,294.47,294.38,0.29
2023-07-27 19:15:00,293.84,293.84,0.26
2023-07-27 19:30:00,293.34,293.42,0.26
2023-07-27 19:45:00,293.07,293.19,0.27
2023-07-27 20:00:00,293.03,293.12,0.27
2023-07-27 20:15:00,292.86,292.95,0.26
2023-07-27 20:30:00,292.68,292.79,0.26
2023-07-27 20:45:00,292.55,292.69,0.26
2023-07-27 21:00:00,292.9,293.01,0.24
2023-07-27 21:15:00,292.82,292.85,0.22
2023-07-27 21:30:00,292.05,292.01,0.23
2023-07-27 21:45:00,292.2,292.11,0.25
2023-07-27 22:00:00,291.94,291.87,0.23
2023-07-27 22:15:00,292.16,292.07,0.2
2023-07-27 22:30:00,292.04,291.91,0.2
2023-07-27 22:45:00,291.29,291.14,0.21
2023-07-27 23:00:00,291.66,291.55,0.21
2023-07-27 23:15:00,291.03,291.01,0.23
2023-07-27 23:30:00,291.1,291.19,0.26
2023-07-27 23:45:00,290.51,290.66,0.29
2023-07-28 00:00:00,290.72,290.82,0.24
2023-07-28 00:15:00,290.9,291.02,0.23
2023-07-28 00:30:00,290.8,290.98,0.23
2023-07-28 00:45:00,290.59,290.82,0.23
2023-07-28 01:00:00,290.74,290.97,0.23
2023-07-28 01:15:00,290.03,290.32,0.25
2023-07-28 01:30:00,290.13,290.49,0.28
2023-07-28 01:45:00,289.6,290.02,0.31
2023-07-28 02:00:00,290.09,290.45,0.28
2023-07-28 02:15:00,290.35,290.61,0.25
2023-07-28 02:30:00,289.91,290.07,0.23
2023-07-28 02:45:00,290.27,290.37,0.24
2023-07-28 03:00:00,290.42,290.55,0.22
2023-07-28 03:15:00,290.32,290.42,0.17
2023-07-28 03:30:00,290.13,290.18,0.17
2023-07-28 03:45:00,289.45,289.46,0.2
2023-07-28 04:00:00,289.45,289.47,0.17
2023-07-28 04:15:00,289.6,289.61,0.15
2023-07-28 04:30:00,290.29,290.26,0.16
2023-07-28 04:45:00,290.51,290.46,0.19
2023-07-28 05:00:00,290.5,290.42,0.16
2023-07-28 05:15:00,290.4,290.21,0.18
2023-07-28 05:30:00,290.29,289.97,0.28
2023-07-28 05:45:00,289.71,289.3,0.37
2023-07-28 06:00:00,290.09,289.8,0.3
2023-07-28 06:15:00,289.5,289.49,0.21
2023-07-28 06:30:00,289.62,289.87,0.19
2023-07-28 06:45:00,289.06,289.48,0.2
2023-07-28 07:00:00,289.66,289.96,0.19
2023-07-28 07:15:00,290.39,290.59,0.18
2023-07-28 07:30:00,290.45,290.58,0.19
2023-07-28 07:45:00,290.65,290.76,0.19
2023-07-28 08:00:00,291.04,291.17,0.19
2023-07-28 08:15:00,291.28,291.35,0.21
2023-07-28 08:30:00,292.28,292.33,0.22
2023-07-28 08:45:00,292.48,292.43,0.25
2023-07-28 09:00:00,292.61,292.6,0.22
2023-07-28 09:15:00,292.81,292.87,0.26
2023-07-28 09:30:00,292.97,293.09,0.42
2023-07-28 09:45:00,293.06,293.22,0.55
2023-07-28 10:00:00,293.22,293.37,0.45
2023-07-28 10:15:00,292.86,293.08,0.34
2023-07-28 10:30:00,292.87,293.17,0.31
2023-07-28 10:45:00,293.56,293.92,0.35
2023-07-28 11:00:00,293.3,293.58,0.31
2023-07-28 11:15:00,294.19,294.28,0.25
2023-07-28 11:30:00,294.87,294.78,0.28
2023-07-28 11:45:00,294.71,294.51,0.34
2023-07-28 12:00:00,294.36,294.24,0.29
2023-07-28 12:15:00,294.38,294.29,0.25
2023-07-28 12:30:00,294.57,294.49,0.27
2023-07-28 12:45:00,295.28,295.2,0.3
2023-07-28 13:00:00,294.79,294.7,0.28
2023-07-28 13:15:00,295.05,294.95,0.27
2023-07-28 13:30:00,294.6,294.49,0.29
2023-07-28 13:45:00,294.45,294.33,0.32
2023-07-28 14:00:00,294.39,294.24,0.3
2023-07-28 14:15:00,295.03,294.77,0.27
2023-07-28 14:30:00,294.81,294.43,0.27
2023-07-28 14:45:00,294.73,294.27,0.28
2023-07-28 15:00:00,294.46,294.1,0.27
2023-07-28 15:15:00,294.1,293.98,0.26
2023-07-28 15:30:00,293.82,293.93,0.28
2023-07-28 15:45:00,294.17,294.42,0.31
2023-07-28 16:00:00,293.85,293.98,0.28
2023-07-28 16:15:00,293.66,293.64,0.25
2023-07-28 16:30:00,293.6,293.45,0.25
2023-07-28 16:45:00,294.12,293.91,0.27
2023-07-28 17:00:00,293.61,293.46,0.26
2023-07-28 17:15:00,293.49,293.43,0.26
2023-07-28 17:30:00,292.6,292.6,0.28
2023-07-28 17:45:00,292.62,292.66,0.31
2023-07-28 18:00:00,292.41,292.42,0.28
2023-07-28 18:15:00,292.66,292.63,0.25
2023-07-28 18:30:00,292.56,292.49,0.25
2023-07-28 18:45:00,292.32,292.23,0.26
2023-07-28 19:00:00,291.9,291.84,0.25
2023-07-28 19:15:00,291.34,291.35,0.24
2023-07-28 19:30:00,290.9,290.97,0.25
2023-07-28 19:45:00,290.67,290.78,0.27
2023-07-28 20:00:00,290.6,290.69,0.26
2023-07-28 20:15:00,290.4,290.48,0.25
2023-07-28 20:30:00,290.21,290.3,0.26
2023-07-28 20:45:00,290.08,290.18,0.27
2023-07-28 21:00:00,290.43,290.52,0.25
2023-07-28 21:15:00,290.34,290.4,0.21
2023-07-28 21:30:00,289.56,289.6,0.21
2023-07-28 21:45:00,289.7,289.72,0.23
2023-07-28 22:00:00,289.45,289.48,0.21
2023-07-28 22:15:00,289.68,289.7,0.19
2023-07-28 22:30:00,289.58,289.59,0.19
2023-07-28 22:45:00,288.85,288.84,0.18
2023-07-28 23:00:00,289.25,289.24,0.18
2023-07-28 23:15:00,288.75,288.73,0.18
2023-07-28 23:30:00,288.97,288.93,0.19
2023-07-28 23:45:00,288.48,288.42,0.19
