sample_id,t,trafo_index,loading_pct
s0061,55,0,58.639763
s0061,56,0,59.952576
s0061,57,0,63.589725
s0061,58,0,57.696228
s0061,59,0,65.279106
s0061,60,0,62.35226
s0061,61,0,60.969536
s0061,62,0,72.948364
s0061,63,0,71.78439
s0061,64,0,64.9832
s0061,65,0,66.0664
s0061,66,0,70.45148
s0061,67,0,66.97287
s0061,68,0,61.99939
s0061,69,0,62.65677
s0061,70,0,57.473186
s0061,71,0,60.88886
s0061,72,0,63.55741
s0061,73,0,70.79949
s0061,74,0,77.43244
s0061,75,0,79.18699
s0061,76,0,79.63085
s0061,77,0,79.15318
s0061,78,0,76.449005
s0061,79,0,79.53198
s0061,80,0,79.85717
s0061,81,0,77.79639
s0061,82,0,67.16099
s0061,83,0,63.238026
s0061,84,0,67.84982
s0061,85,0,70.94683
s0061,86,0,62.938087
s0061,87,0,60.8435
s0061,88,0,66.54301
s0061,89,0,65.49485
s0061,90,0,53.2114
s0061,91,0,65.72078
s0061,92,0,64.1404
s0061,93,0,66.79584
s0061,94,0,73.94745
s0061,95,0,72.1568
s0062,0,0,54.44027
s0062,1,0,52.51907
s0062,2,0,44.285614
s0062,3,0,43.709538
s0062,4,0,52.490013
s0062,5,0,60.073578
s0062,6,0,53.25383
s0062,7,0,59.92792
s0062,8,0,65.212845
s0062,9,0,59.093964
s0062,10,0,58.858837
s0062,11,0,65.31393
s0062,12,0,60.97803
s0062,13,0,62.86385
s0062,14,0,65.035545
s0062,15,0,59.900883
s0062,16,0,64.23087
s0062,17,0,61.159565
s0062,18,0,67.58421
s0062,19,0,63.487144
s0062,20,0,69.59567
s0062,21,0,68.42197
s0062,22,0,62.973885
s0062,23,0,69.58644
s0062,24,0,66.199745
s0062,25,0,65.20133
s0062,26,0,70.515274
s0062,27,0,63.93456
s0062,28,0,69.266396
s0062,29,0,66.22061
s0062,30,0,57.501965
s0062,31,0,63.582863
s0062,32,0,56.911156
s0062,33,0,58.069084
s0062,34,0,55.541683
s0062,35,0,50.46542
s0062,36,0,49.246002
s0062,37,0,57.492737
s0062,38,0,58.707237
s0062,39,0,55.263245
s0062,40,0,59.234837
s0062,41,0,49.18904
s0062,42,0,52.104683
s0062,43,0,49.30507
s0062,44,0,50.242275
s0062,45,0,56.736233
s0062,46,0,41.629013
s0062,47,0,47.024776
s0062,48,0,48.50958
s0062,49,0,51.819515
s0062,50,0,46.83452
s0062,51,0,53.770645
s0062,52,0,56.371246
s0062,53,0,59.454174
s0062,54,0,49.383472
s0062,55,0,54.177677
s0062,56,0,63.939106
s0062,57,0,62.37949
s0062,58,0,54.099453
s0062,59,0,67.71406
s0062,60,0,63.88409
s0062,61,0,59.12966
s0062,62,0,72.90164
s0062,63,0,68.24334
s0062,64,0,64.48092
s0062,65,0,63.59022
s0062,66,0,69.06881
s0062,67,0,66.65136
s0062,68,0,68.10706
s0062,69,0,66.36172
s0062,70,0,60.462414
s0062,71,0,61.792965
s0062,72,0,55.284054
s0062,73,0,71.43331
s0062,74,0,76.49508
s0062,75,0,79.35417
s0062,76,0,79.64316
s0062,77,0,79.37553
s0062,78,0,76.95297
s0062,79,0,79.25737
s0062,80,0,79.033295
s0062,81,0,79.526024
s0062,82,0,64.510826
s0062,83,0,65.836266
s0062,84,0,67.58789
s0062,85,0,68.590324
s0062,86,0,62.908363
s0062,87,0,65.279976
s0062,88,0,60.76557
s0062,89,0,63.59882
s0062,90,0,55.916645
s0062,91,0,71.30632
s0062,92,0,71.666794
s0062,93,0,67.56573
s0062,94,0,69.15322
s0062,95,0,69.37028
s0063,0,0,54.225937
s0063,1,0,47.457222
s0063,2,0,45.870533
s0063,3,0,44.483334
s0063,4,0,47.695633
s0063,5,0,51.735962
s0063,6,0,53.626038
s0063,7,0,52.594837
s0063,8,0,60.698986
s0063,9,0,58.305794
s0063,10,0,62.207504
s0063,11,0,66.1577
s0063,12,0,62.25116
s0063,13,0,66.74684
s0063,14,0,66.09024
s0063,15,0,67.79824
s0063,16,0,63.849808
s0063,17,0,66.73362
s0063,18,0,60.614597
s0063,19,0,64.49837
s0063,20,0,66.76595
s0063,21,0,65.92164
s0063,22,0,68.450485
s0063,23,0,70.74395
s0063,24,0,68.18684
s0063,25,0,69.39048
s0063,26,0,70.69519
s0063,27,0,63.49639
s0063,28,0,71.83534
s0063,29,0,67.56564
s0063,30,0,59.819168
s0063,31,0,61.17201
s0063,32,0,56.3305
s0063,33,0,54.5364
s0063,34,0,56.449787
s0063,35,0,57.20096
s0063,36,0,53.69534
s0063,37,0,53.92277
s0063,38,0,55.252293
s0063,39,0,56.830635
s0063,40,0,65.32621
s0063,41,0,59.968754
s0063,42,0,41.624092
s0063,43,0,46.63736
s0063,44,0,56.17056
s0063,45,0,59.26712
s0063,46,0,45.741
s0063,47,0,37.985954
s0063,48,0,58.345055
s0063,49,0,49.075073
s0063,50,0,45.291603
s0063,51,0,49.093697
s0063,52,0,56.9334
s0063,53,0,47.147526
s0063,54,0,44.015255
s0063,55,0,61.020157
s0063,56,0,60.043533
s0063,57,0,62.766006
s0063,58,0,53.02427
s0063,59,0,67.145035
s0063,60,0,55.911644
s0063,61,0,65.709496
s0063,62,0,76.04119
s0063,63,0,72.709816
s0063,64,0,65.24176
s0063,65,0,62.174534
s0063,66,0,71.93389
s0063,67,0,64.11211
s0063,68,0,63.462357
s0063,69,0,65.0649
s0063,70,0,56.069794
s0063,71,0,59.04377
s0063,72,0,61.19349
s0063,73,0,70.460045
s0063,74,0,78.02592
s0063,75,0,79.03649
s0063,76,0,79.993576
s0063,77,0,78.60108
s0063,78,0,77.793015
s0063,79,0,80.07564
s0063,80,0,78.98884
s0063,81,0,79.119385
s0063,82,0,65.601364
s0063,83,0,66.21673
s0063,84,0,71.97031
s0063,85,0,71.572556
s0063,86,0,66.26315
s0063,87,0,59.036396
s0063,88,0,59.904007
s0063,89,0,64.08766
s0063,90,0,55.738247
s0063,91,0,69.23481
s0063,92,0,71.195786
s0063,93,0,67.55098
s0063,94,0,67.85379
s0063,95,0,66.31643
s0064,0,0,52.466587
s0064,1,0,48.34256
s0064,2,0,45.798584
s0064,3,0,47.50772
s0064,4,0,49.57834
s0064,5,0,51.785942
s0064,6,0,54.509888
s0064,7,0,57.43489
s0064,8,0,62.945965
s0064,9,0,55.909637
s0064,10,0,65.46491
s0064,11,0,63.518036
s0064,12,0,66.53898
s0064,13,0,67.61954
s0064,14,0,67.071815
s0064,15,0,60.326893
s0064,16,0,68.44701
s0064,17,0,64.717545
s0064,18,0,65.818634
s0064,19,0,60.908825
s0064,20,0,69.70054
s0064,21,0,63.16431
s0064,22,0,64.70163
s0064,23,0,68.63054
s0064,24,0,70.48996
s0064,25,0,69.55309
s0064,26,0,72.55651
s0064,27,0,65.865036
s0064,28,0,69.50506
s0064,29,0,71.012405
s0064,30,0,57.600586
s0064,31,0,58.922348
s0064,32,0,56.327793
s0064,33,0,54.718494
s0064,34,0,46.79346
s0064,35,0,53.048794
s0064,36,0,56.906937
s0064,37,0,63.50246
s0064,38,0,59.172176
s0064,39,0,50.82205
s0064,40,0,63.686104
s0064,41,0,46.01743
s0064,42,0,51.919743
s0064,43,0,43.64835
s0064,44,0,44.670277
s0064,45,0,57.031895
s0064,46,0,31.454386
s0064,47,0,51.47868
s0064,48,0,61.256958
s0064,49,0,50.661892
s0064,50,0,54.178772
s0064,51,0,41.31301
s0064,52,0,48.446415
s0064,53,0,53.60327
s0064,54,0,45.99495
s0064,55,0,59.44223
s0064,56,0,56.59211
s0064,57,0,62.772213
s0064,58,0,56.526234
s0064,59,0,65.25841
s0064,60,0,59.563274
s0064,61,0,65.24793
s0064,62,0,72.31941
s0064,63,0,71.42966
s0064,64,0,64.182915
s0064,65,0,61.671753
s0064,66,0,72.553085
s0064,67,0,62.737164
s0064,68,0,62.1242
s0064,69,0,65.773445
s0064,70,0,58.2117
s0064,71,0,63.44206
s0064,72,0,64.7633
s0064,73,0,67.378975
s0064,74,0,77.55799
s0064,75,0,80.222534
s0064,76,0,80.06098
s0064,77,0,79.4573
s0064,78,0,80.81889
s0064,79,0,79.353905
s0064,80,0,79.7615
s0064,81,0,78.322876
s0064,82,0,65.36985
s0064,83,0,63.735218
s0064,84,0,72.24513
s0064,85,0,69.69454
s0064,86,0,66.96238
s0064,87,0,64.661285
s0064,88,0,63.193615
s0064,89,0,56.923645
s0064,90,0,54.360455
s0064,91,0,68.563354
s0064,92,0,67.66675
s0064,93,0,66.765
s0064,94,0,71.01235
s0064,95,0,68.31568
s0065,0,0,54.237545
s0065,1,0,47.978123
s0065,2,0,51.499588
s0065,3,0,47.17929
s0065,4,0,49.272163
s0065,5,0,53.184364
s0065,6,0,49.94505
s0065,7,0,55.01721
s0065,8,0,60.985504
s0065,9,0,59.253365
s0065,10,0,59.94674
s0065,11,0,65.08541
s0065,12,0,68.536385
s0065,13,0,63.83149
s0065,14,0,59.897457
s0065,15,0,59.606636
s0065,16,0,64.99658
s0065,17,0,61.97407
s0065,18,0,64.32282
s0065,19,0,63.387432
s0065,20,0,69.42429
s0065,21,0,63.686176
s0065,22,0,63.23964
s0065,23,0,67.63729
s0065,24,0,70.15795
s0065,25,0,63.68877
s0065,26,0,69.89012
s0065,27,0,62.814087
s0065,28,0,66.71245
s0065,29,0,70.01066
s0065,30,0,58.870224
s0065,31,0,64.293915
s0065,32,0,60.644436
s0065,33,0,51.50713
s0065,34,0,47.743954
s0065,35,0,54.374836
s0065,36,0,58.903633
s0065,37,0,56.125744
s0065,38,0,52.308285
s0065,39,0,55.30576
s0065,40,0,61.801273
s0065,41,0,47.466274
s0065,42,0,49.18253
s0065,43,0,53.532955
s0065,44,0,45.287186
s0065,45,0,36.90164
s0065,46,0,44.634647
s0065,47,0,40.871178
s0065,48,0,26.778997
s0065,49,0,50.16183
s0065,50,0,44.36945
s0065,51,0,56.14628
s0065,52,0,47.866573
s0065,53,0,51.04416
s0065,54,0,54.14294
s0065,55,0,49.41722
s0065,56,0,57.0677
s0065,57,0,61.32183
s0065,58,0,56.765007
s0065,59,0,64.673904
s0065,60,0,61.789646
s0065,61,0,63.09849
s0065,62,0,70.41375
s0065,63,0,74.35292
s0065,64,0,62.92761
s0065,65,0,64.56064
s0065,66,0,71.318924
s0065,67,0,66.09091
s0065,68,0,63.814125
s0065,69,0,62.58962
s0065,70,0,59.785995
s0065,71,0,60.465267
s0065,72,0,61.543156
s0065,73,0,69.53883
s0065,74,0,75.84978
s0065,75,0,79.713066
s0065,76,0,79.52575
s0065,77,0,79.79611
s0065,78,0,74.69778
s0065,79,0,79.21553
s0065,80,0,79.132385
s0065,81,0,78.94661
s0065,82,0,68.18998
s0065,83,0,66.05323
s0065,84,0,68.95072
s0065,85,0,72.98968
s0065,86,0,66.90577
s0065,87,0,59.209427
s0065,88,0,61.24521
s0065,89,0,63.93861
s0065,90,0,54.69036
s0065,91,0,68.89801
s0065,92,0,67.239174
s0065,93,0,73.04052
s0065,94,0,70.160416
s0065,95,0,66.56462
s0066,0,0,56.918163
s0066,1,0,45.310944
s0066,2,0,45.169533
s0066,3,0,46.90217
s0066,4,0,48.166756
s0066,5,0,50.59326
s0066,6,0,52.506054
s0066,7,0,59.919277
s0066,8,0,63.200294
s0066,9,0,61.188446
s0066,10,0,61.624187
s0066,11,0,66.67861
s0066,12,0,63.90719
s0066,13,0,67.504845
s0066,14,0,65.296135
s0066,15,0,65.12786
s0066,16,0,61.307278
s0066,17,0,67.316086
s0066,18,0,61.9348
s0066,19,0,66.18456
s0066,20,0,66.987045
s0066,21,0,66.41879
s0066,22,0,59.752754
s0066,23,0,66.78564
s0066,24,0,69.30572
s0066,25,0,67.19386
s0066,26,0,71.08234
s0066,27,0,64.61143
s0066,28,0,72.187126
s0066,29,0,67.26636
s0066,30,0,57.217155
s0066,31,0,63.82749
s0066,32,0,54.55873
s0066,33,0,49.91645
s0066,34,0,46.484898
